step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
382,9110500,4521,9559,28.990189,,0,11,9,108,39033,1143,2627,9071467,18,176,100,1,23818,1,20,1,1935425,1,3225155,1,428652,1,114591,1,3330604,1,13102,1,275807,1,7278,4,526863,4,68117,4,813797,4,1610272,8,2412410,108,9032,24,3368,1,21382,1,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,17038,1,36,1,9559,1,4521,1,17074,1,9559,1,0,1
383,8882100,4521,9559,28.990189,,0,11,9,108,66035,1083,2577,8816065,18,176,90,1,29974,1,50,1,2058903,1,2922412,1,428672,1,111764,1,3247349,1,16851,1,269171,1,6867,4,513189,4,65972,4,792836,4,1570995,8,2352583,108,8671,24,3338,1,20410,1,3489,1,0,0,0,0,0,0,0,0,0,0,0,0,17039,1,36,1,9559,1,4521,1,17075,1,9559,1,0,1
384,8764900,4521,9559,28.990189,,0,11,9,108,108326,992,2417,8656574,18,176,50,1,35948,1,160,1,1899582,1,2876208,1,428622,1,114000,1,3289433,1,12571,1,269772,1,6957,4,518964,4,66824,4,799913,4,1600758,8,2389433,108,8822,24,3098,1,19668,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4521,1,17071,1,9559,1,0,1
385,8682800,4521,9559,28.990189,,0,11,9,108,34045,912,2988,8648755,18,176,50,1,23347,1,80,1,1844196,1,2910092,1,428552,1,117308,1,3312349,1,12781,1,275356,1,7127,4,529509,4,66744,4,801477,4,1604929,8,2394546,108,8872,24,3258,1,20490,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17034,1,36,1,9559,1,4521,1,17070,1,9559,1,0,1
386,8671600,4520,9559,28.990189,,0,11,9,108,37491,852,2507,8634109,18,176,50,1,23919,1,30,1,1856496,1,2951162,1,428552,1,114040,1,3247319,1,12541,1,269301,1,6817,4,513099,4,68087,4,794901,4,1569612,8,2353234,108,8772,24,3168,1,18946,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17032,1,36,1,9559,1,4520,1,17068,1,9559,1,0,1
387,8739100,4520,9559,28.990189,,0,11,9,108,34799,922,2356,8704301,18,176,50,1,23237,1,40,1,1854852,1,2935043,1,428592,1,116747,1,3332929,1,12811,1,271436,1,6847,4,524026,4,66764,4,813717,4,1624267,8,2426715,108,8912,24,3248,1,19137,1,2566,1,0,0,0,0,0,0,0,0,0,0,0,0,17041,1,36,1,9559,1,4520,1,17077,1,9559,1,0,1
388,8676800,4520,9559,28.990189,,0,11,9,108,30451,892,2637,8646349,18,176,10,1,23859,1,30,1,1859944,1,2907986,1,428482,1,118290,1,3295197,1,12551,1,269692,1,6827,4,521109,4,66914,4,813958,4,1591656,8,2394165,108,8812,24,3178,1,18485,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17036,1,36,1,9559,1,4520,1,17072,1,9559,1,0,1
389,8724400,4520,9559,28.990189,,0,11,9,108,34875,972,2547,8689525,18,176,50,1,23237,1,110,1,1841940,1,2907285,1,428532,1,118521,1,3357289,1,12561,1,336656,1,6877,4,522352,4,66684,4,807371,4,1592208,8,2388231,108,8802,24,3098,1,18596,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4520,1,17071,1,9559,1,0,1
390,8646900,4521,9559,28.990189,,0,11,9,108,38645,973,2507,8608255,18,176,50,1,23227,1,40,1,1832718,1,2948757,1,428562,1,115824,1,3246577,1,12501,1,271476,1,6817,4,516297,4,66072,4,793367,4,1566344,8,2348533,108,8671,24,3198,1,19548,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17036,1,36,1,9559,1,4521,1,17072,1,9559,1,0,1
391,8735600,4521,9559,28.990189,,0,11,9,108,40512,912,2447,8695088,18,176,20,1,23177,1,20,1,1848557,1,2997757,1,428602,1,117759,1,3266326,1,12872,1,275326,1,6857,4,519194,4,66313,4,798540,4,1568299,8,2355620,108,8772,24,3338,1,24941,1,2606,1,0,0,0,0,0,0,0,0,0,0,0,0,17038,1,36,1,9559,1,4521,1,17074,1,9559,1,0,1
392,8800000,4521,9559,28.990189,,0,11,9,108,38348,892,2517,8761652,18,176,130,1,23748,1,80,1,1890670,1,2984354,1,428532,1,115363,1,3306264,1,12511,1,269181,1,7218,4,534391,4,66844,4,806539,4,1595175,8,2390315,108,8882,24,3138,1,20390,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4521,1,17073,1,9559,1,0,1
393,8818300,4521,9559,28.990189,,0,11,9,108,39796,1012,2557,8778504,18,176,60,1,23608,1,160,1,1886560,1,2985617,1,428682,1,118040,1,3323215,1,12561,1,284578,1,7218,4,523685,4,67505,4,808233,4,1605089,8,2401884,108,8882,24,3108,1,20240,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4521,1,17073,1,9559,1,0,1
394,8658600,4521,9559,28.990189,,0,11,9,108,34706,892,2377,8623894,18,176,50,1,23347,1,20,1,1839875,1,2940957,1,428552,1,115854,1,3262687,1,12551,1,273010,1,7057,4,514954,4,66102,4,796374,4,1578794,8,2364001,108,8792,24,3108,1,19889,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4521,1,17073,1,9559,1,0,1
395,8717800,4520,9559,28.990189,,0,11,9,108,40315,932,2616,8677485,18,176,40,1,23387,1,30,1,1874019,1,2934461,1,428642,1,116997,1,3287057,1,12852,1,271226,1,7138,4,525840,4,66503,4,802359,4,1587195,8,2377976,108,8962,24,3178,1,20149,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4520,1,17073,1,9559,1,0,1
396,8666900,4520,9559,28.990189,,0,11,9,108,35468,1173,2537,8631432,18,176,50,1,23949,1,20,1,1843594,1,2909049,1,428532,1,117629,1,3296039,1,12571,1,270544,1,7148,4,522111,4,66523,4,801437,4,1602021,8,2391759,108,9162,24,3068,1,19488,1,2526,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4520,1,17073,1,9559,1,0,1
397,8665900,4520,9559,28.990189,,0,11,9,108,33906,832,2586,8631994,18,176,30,1,23778,1,20,1,1878269,1,2914823,1,428592,1,117498,1,3256422,1,12561,1,275707,1,6977,4,516939,4,66152,4,796715,4,1568209,8,2353536,108,8802,24,3228,1,19197,1,2466,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4520,1,17071,1,9559,1,0,1
398,8724900,4520,9559,28.990187,,0,11,9,108,36157,892,2787,8688743,18,176,40,1,23578,1,20,1,1843835,1,2950350,1,428572,1,115323,1,3314153,1,12872,1,270013,1,7057,4,520838,4,66764,4,798269,4,1624787,8,2411408,108,8862,24,3278,1,19678,1,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4520,1,17071,1,9559,1,0,1
399,8715600,4519,9559,28.990181,,0,11,9,108,33363,941,2448,8682237,18,176,20,1,23698,1,70,1,1874540,1,2914442,1,428662,1,116887,1,3311106,1,12811,1,271326,1,7057,4,520958,4,66994,4,823320,4,1594263,8,2406175,108,8962,24,3178,1,20480,1,2586,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,36,1,9559,1,4519,1,17069,1,9559,1,0,1
400,8729000,4520,9559,28.990177,,0,11,9,108,35405,1032,3559,8693595,18,176,20,1,23919,1,40,1,1852907,1,2908237,1,428612,1,117097,1,3350212,1,12551,1,273130,1,7258,4,524247,4,67756,4,813998,4,1637549,8,2438915,108,9072,24,3168,1,19578,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17036,1,36,1,9559,1,4520,1,17072,1,9559,1,0,1
401,8651700,4520,9559,28.990183,,0,11,9,108,34533,942,2427,8617167,18,176,50,1,23197,1,20,1,1844687,1,2932356,1,428622,1,118521,1,3257183,1,12531,1,275727,1,7067,4,517961,4,65822,4,793487,4,1571316,8,2353495,108,8882,24,3078,1,19257,1,2526,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4520,1,17073,1,9559,1,0,1
402,9031500,4520,9559,28.990183,,0,11,9,108,134155,1454,2596,8897345,18,176,120,1,23227,1,80,1,1830051,1,2981677,1,429875,1,130921,1,3480742,1,20651,1,355352,1,7689,4,560516,4,68378,4,846457,4,1610953,8,2445872,108,8942,24,3268,1,23778,1,2897,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4520,1,17071,1,9559,1,0,1
403,8971300,4520,9559,28.990175,,0,11,9,108,32784,1013,2697,8938516,18,176,150,1,29843,1,70,1,2104595,1,2956656,1,428612,1,109368,1,3296360,1,12862,1,269882,1,7087,4,521871,4,66603,4,804544,4,1598793,8,2391709,108,8932,24,3238,1,20781,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4520,1,17073,1,9559,1,0,1
404,8720100,4520,9559,28.990175,,0,11,9,108,32239,922,2538,8687861,18,176,90,1,23889,1,50,1,1833449,1,2924888,1,428552,1,130981,1,3333009,1,12952,1,276318,1,7188,4,526001,4,68007,4,817837,4,1610131,8,2416459,108,8972,24,3228,1,20841,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17040,1,36,1,9559,1,4520,1,17076,1,9559,1,0,1
405,9220200,4520,9559,28.990175,,0,11,9,108,42026,1093,2657,9178174,18,176,190,1,23738,1,30,1,1885347,1,3393037,1,428562,1,113388,1,3320970,1,12912,1,283937,1,7087,4,523425,4,67405,4,810880,4,1600177,8,2399488,108,8912,24,3298,1,21142,1,2526,1,0,0,0,0,0,0,0,0,0,0,0,0,17041,1,36,1,9559,1,4520,1,17077,1,9559,1,0,1
406,8888100,4520,9559,28.99018,,0,11,9,108,41981,1012,2377,8846119,18,176,70,1,30415,1,60,1,2106089,1,2887015,1,428702,1,109749,1,3271198,1,12821,1,268870,1,7117,4,523485,4,66233,4,798510,4,1580720,8,2368061,108,8792,24,3178,1,19528,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17034,1,36,1,9559,1,4520,1,17070,1,9559,1,0,1
407,8673500,4519,9559,28.99018,,0,11,9,108,34469,942,2366,8639031,18,176,120,1,23718,1,20,1,1870951,1,2908397,1,428552,1,108426,1,3286335,1,12511,1,270384,1,7158,4,521610,4,68037,4,797016,4,1595115,8,2380883,108,8882,24,3148,1,20450,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,17032,1,36,1,9559,1,4519,1,17068,1,9559,1,0,1
408,8630800,4519,9559,28.99018,,0,11,9,108,36759,922,2427,8594041,18,176,10,1,23257,1,30,1,1830382,1,2930221,1,428542,1,113448,1,3255600,1,12551,1,272138,1,7097,4,514884,4,66343,4,794921,4,1574384,8,2357946,108,8932,24,3198,1,19257,1,2456,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,36,1,9559,1,4519,1,17069,1,9559,1,0,1
409,8685700,4518,9559,28.99018,,0,11,9,108,37827,832,2516,8647873,18,176,50,1,23879,1,20,1,1891372,1,2923505,1,428572,1,116205,1,3251720,1,12551,1,276859,1,6767,4,514944,4,66052,4,797668,4,1563517,8,2349907,108,8762,24,3118,1,19498,1,2466,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4518,1,17071,1,9559,1,0,1
410,8863800,4519,9559,28.99018,,0,11,9,108,35996,1072,3199,8827804,18,176,50,1,23468,1,40,1,1894529,1,2963252,1,428502,1,118621,1,3386370,1,12972,1,275556,1,7498,4,551022,4,69270,4,824464,4,1627414,8,2438364,108,10315,24,3248,1,24310,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4519,1,17071,1,9559,1,0,1
411,8859500,4519,9559,28.99018,,0,11,9,108,32588,982,2617,8826912,18,176,30,1,23859,1,80,1,1885668,1,3036923,1,428572,1,123202,1,3316138,1,12441,1,305279,1,7188,4,521620,4,66764,4,803612,4,1585150,8,2377273,108,8872,24,3579,1,19508,1,2456,1,0,0,0,0,0,0,0,0,0,0,0,0,17032,1,36,1,9559,1,4519,1,17068,1,9559,1,0,1
412,8742900,4519,9559,28.99018,,0,11,9,108,34619,862,2557,8708281,18,176,40,1,23197,1,100,1,1867152,1,2947654,1,428592,1,112376,1,3316629,1,12541,1,274313,1,7148,4,521640,4,67165,4,805397,4,1614763,8,2408721,108,8882,24,3198,1,19608,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17038,1,36,1,9559,1,4519,1,17074,1,9559,1,0,1
413,8650400,4519,9559,28.99018,,0,11,9,108,30987,922,2597,8619413,18,176,100,1,23397,1,40,1,1833409,1,2964686,1,428552,1,110742,1,3246006,1,12481,1,268740,1,6987,4,514031,4,66283,4,794199,4,1570154,8,2352994,108,8762,24,3078,1,19117,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17039,1,36,1,9559,1,4519,1,17075,1,9559,1,0,1
414,8699300,4519,9559,28.99018,,0,11,9,108,35338,862,2616,8663962,18,176,20,1,23658,1,10,1,1873949,1,2912989,1,428632,1,111233,1,3300640,1,12831,1,275797,1,7127,4,520527,4,66944,4,804174,4,1599425,8,2392110,108,8872,24,3188,1,20059,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17036,1,36,1,9559,1,4519,1,17072,1,9559,1,0,1
415,8677900,4519,9559,28.99018,,0,11,9,108,33486,992,2537,8644414,18,176,10,1,23889,1,50,1,1841018,1,2915595,1,428532,1,110140,1,3312629,1,12551,1,295585,1,7067,4,523916,4,68488,4,804514,4,1587285,8,2380431,108,8832,24,3118,1,19157,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,17039,1,36,1,9559,1,4519,1,17075,1,9559,1,0,1
416,8807200,4519,9559,28.99018,,0,11,9,108,39934,1073,2877,8767266,18,176,10,1,23367,1,60,1,1844817,1,2981878,1,428472,1,111905,1,3363595,1,13162,1,274123,1,7889,4,528758,4,68157,4,812424,4,1617028,8,2417623,108,8952,24,4240,1,46264,1,3639,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4519,1,17073,1,9559,1,0,1
417,9253400,4519,9559,28.990177,,0,11,9,108,34526,1033,2617,9218874,18,176,40,1,25082,1,231,1,1887071,1,3304440,1,428642,1,115183,1,3444954,1,13232,1,438636,1,7007,4,513209,4,66643,4,794801,4,1584669,8,2368011,108,8842,24,3539,1,31026,1,4391,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4519,1,17071,1,9559,1,0,1
418,9196300,4519,9559,28.990175,,0,11,9,108,36150,852,2968,9160150,18,176,20,1,24380,1,80,1,1854692,1,3324118,1,428502,1,125478,1,3390049,1,12831,1,361237,1,7589,4,519274,4,67064,4,799943,4,1598263,8,2386315,108,8922,24,4281,1,29041,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4519,1,17071,1,9559,1,0,1
419,9021200,4519,9559,28.990168,,0,11,9,108,38045,1243,3008,8983155,18,176,30,1,24169,1,361,1,1839865,1,3162531,1,428532,1,120145,1,3394490,1,13032,1,306402,1,11147,4,541800,4,67425,4,815682,4,1616146,8,2419718,108,9102,24,3408,1,28149,1,3088,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4519,1,17071,1,9559,1,0,1
420,8882600,4519,9559,28.990166,,0,11,9,108,34316,912,2387,8848284,18,176,60,1,24209,1,100,1,1885668,1,3045313,1,428492,1,112957,1,3338413,1,13072,1,289109,1,7228,4,526693,4,68047,4,811181,4,1608387,8,2408150,108,9032,24,3198,1,21152,1,2506,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4519,1,17073,1,9559,1,0,1
421,8842300,4520,9559,28.990166,,0,11,9,108,34395,922,3228,8807905,18,176,50,1,24630,1,50,1,1880455,1,3028873,1,428572,1,109739,1,3322875,1,12661,1,273521,1,7057,4,520918,4,67496,4,826248,4,1600047,8,2414154,108,8912,24,3108,1,21042,1,2516,1,0,0,0,0,0,0,0,0,0,0,0,0,17036,1,36,1,9559,1,4520,1,17072,1,9559,1,0,1
422,8698400,4519,9559,28.990166,,0,11,9,108,33435,902,2447,8664965,18,176,40,1,23558,1,80,1,1834522,1,2948606,1,428532,1,129508,1,3287558,1,12561,1,278193,1,7087,4,523324,4,66463,4,803231,4,1582022,8,2373935,108,8872,24,3118,1,20721,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17040,1,36,1,9559,1,4519,1,17076,1,9559,1,0,1
423,8814900,4519,9559,28.990166,,0,11,9,108,36978,922,2497,8777922,18,176,30,1,24901,1,40,1,1844176,1,2970951,1,428632,1,110732,1,3385979,1,12481,1,385105,1,7087,4,519264,4,66794,4,800464,4,1581220,8,2370316,108,8871,24,3098,1,19578,1,2446,1,0,0,0,0,0,0,0,0,0,0,0,0,17038,1,36,1,9559,1,4519,1,17074,1,9559,1,0,1
424,8691600,4519,9559,28.990166,,0,11,9,108,38134,912,2457,8653466,18,176,50,1,23628,1,100,1,1835996,1,2987441,1,428451,1,111032,1,3253775,1,12992,1,271085,1,6957,4,516848,4,66042,4,795472,4,1570675,8,2354779,108,8912,24,3378,1,19829,1,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,36,1,9559,1,4519,1,17069,1,9559,1,0,1
425,8837500,4518,9559,28.990166,,0,11,9,108,36952,1122,3088,8800548,18,176,50,1,26966,1,20,1,1872255,1,2980274,1,428622,1,111063,1,3368517,1,12781,1,295445,1,7148,4,527134,4,70633,4,820604,4,1620417,8,2428539,108,9393,24,3188,1,20280,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17035,1,36,1,9559,1,4518,1,17071,1,9559,1,0,1
426,8839700,4520,9559,28.990166,,0,11,9,108,36647,1093,2557,8803053,18,176,50,1,24320,1,40,1,1892484,1,3004924,1,428552,1,112476,1,3327326,1,12882,1,275967,1,7378,4,526362,4,67776,4,811421,4,1611344,8,2411217,108,8992,24,3228,1,20210,1,2546,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4520,1,17073,1,9559,1,0,1
427,8822700,4519,9559,28.990158,,0,11,9,108,39535,982,2527,8783165,18,176,10,1,24009,1,50,1,1885327,1,2992885,1,428602,1,111925,1,3327546,1,12811,1,277792,1,7198,4,522823,4,67766,4,817185,4,1607725,8,2413492,108,8892,24,3388,1,20109,1,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4519,1,17073,1,9559,1,0,1
428,8776000,4519,9559,28.990158,,0,11,9,108,34568,1012,2437,8741432,18,176,90,1,23869,1,80,1,1884946,1,2995100,1,428502,1,110321,1,3285673,1,12852,1,272579,1,7117,4,526843,4,67024,4,799592,4,1584439,8,2372712,108,8882,24,3298,1,21232,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17033,1,36,1,9559,1,4519,1,17069,1,9559,1,0,1
429,8699500,4519,9559,28.990156,,0,11,9,108,39678,952,2496,8659822,18,176,50,1,24420,1,70,1,1876776,1,2924958,1,428492,1,109679,1,3282856,1,12521,1,269191,1,7087,4,519435,4,66824,4,800394,4,1593521,8,2382597,108,8822,24,3268,1,19718,1,2466,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4519,1,17073,1,9559,1,0,1
430,8644100,4518,9559,28.990152,,0,11,9,108,35303,872,2626,8608797,18,176,120,1,23578,1,20,1,1832216,1,2940155,1,428582,1,111965,1,3259619,1,12541,1,273080,1,7047,4,516798,4,65902,4,792405,4,1570715,8,2351671,108,8822,24,3118,1,27197,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17037,1,36,1,9559,1,4518,1,17073,1,9559,1,0,1
431,9053700,4518,9559,28.990156,,0,11,9,108,60490,1243,2647,8993210,18,176,50,1,23448,1,90,1,1902509,1,3187372,1,428562,1,112356,1,3325912,1,12912,1,278012,1,7238,4,525099,4,67987,4,810238,4,1609149,8,2407738,108,9002,24,3288,1,21132,1,2526,1,0,0,0,0,0,0,0,0,0,0,0,0,17039,1,36,1,9559,1,4518,1,17075,1,9559,1,0,1
432,8855300,4518,9559,28.990158,,0,11,9,108,37650,1373,2657,8817650,18,176,50,1,30134,1,70,1,2031385,1,2911796,1,428632,1,110381,1,3292751,1,12451,1,266835,1,7097,4,521630,4,66744,4,821005,4,1582093,8,2391499,108,8942,24,3148,1,20330,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17043,1,36,1,9559,1,4518,1,17079,1,9559,1,0,1
433,8647200,4518,9559,28.990156,,0,11,9,108,39646,882,2587,8607554,18,176,40,1,23458,1,20,1,1835194,1,2896568,1,428592,1,109138,1,3301953,1,12591,1,296538,1,7127,4,522121,4,66814,4,799713,4,1583858,8,2372081,108,8902,24,3158,1,19257,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17044,1,36,1,9559,1,4518,1,17080,1,9559,1,0,1
434,8683000,4518,9559,28.990156,,0,11,9,108,37102,902,2777,8645898,18,176,20,1,23508,1,30,1,1841910,1,2933188,1,428562,1,110090,1,3296139,1,12451,1,269241,1,7117,4,522071,4,66613,4,799302,4,1606031,8,2393664,108,8892,24,3158,1,19217,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17043,1,36,1,9559,1,4518,1,17079,1,9559,1,0,1
435,8637500,4519,9559,28.990156,,0,11,9,108,37064,912,2396,8600436,18,176,10,1,23327,1,80,1,1830191,1,2962450,1,428502,1,110371,1,3232984,1,12521,1,267607,1,6937,4,513701,4,65791,4,790350,4,1562334,8,2341546,108,8741,24,3118,1,19748,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17046,1,36,1,9559,1,4519,1,17082,1,9559,1,0,1
436,8721700,4519,9559,28.990156,,0,11,9,108,39353,852,2296,8682347,18,176,60,1,23297,1,40,1,1873077,1,2908668,1,428542,1,113348,1,3322484,1,12831,1,275546,1,7117,4,522472,4,67696,4,813907,4,1609400,8,2412039,108,8972,24,3198,1,19758,1,2536,1,0,0,0,0,0,0,0,0,0,0,0,0,17044,1,36,1,9559,1,4519,1,17080,1,9559,1,0,1
437,8651200,4519,9559,28.990156,,0,11,9,108,34053,932,2417,8617147,18,176,60,1,23899,1,40,1,1839304,1,2905430,1,428522,1,113729,1,3293733,1,12431,1,268980,1,7127,4,530532,4,66734,4,804685,4,1589882,8,2383058,108,9092,24,3168,1,19217,1,2476,1,0,0,0,0,0,0,0,0,0,0,0,0,17045,1,36,1,9559,1,4519,1,17081,1,9559,1,0,1
438,8670200,4519,9559,28.990156,,0,11,9,108,35149,852,2527,8635051,18,176,50,1,23297,1,90,1,1843444,1,2960896,1,428632,1,111604,1,3254467,1,12571,1,272840,1,6987,4,516648,4,66052,4,793768,4,1572579,8,2355039,108,8782,24,3108,1,19137,1,2496,1,0,0,0,0,0,0,0,0,0,0,0,0,17044,1,36,1,9559,1,4519,1,17080,1,9559,1,0,1
439,8913800,4520,9559,28.990156,,0,11,9,108,66789,1303,2557,8847011,18,176,50,1,23297,1,30,1,1845058,1,2968655,1,428522,1,155943,1,3412625,1,12831,1,338160,1,7498,4,546662,4,67806,4,810048,4,1614693,8,2413221,108,8962,24,3318,1,20540,1,2596,1,0,0,0,0,0,0,0,0,0,0,0,0,17047,1,36,1,9559,1,4520,1,17083,1,9559,1,0,1
440,8904000,4521,9559,28.990154,,0,11,9,108,39877,1072,2607,8864123,18,176,90,1,29553,1,90,1,2068987,1,2939173,1,428562,1,108687,1,3276501,1,12481,1,272709,1,7107,4,519204,4,66694,4,810028,4,1574945,8,2373594,108,8772,24,3058,1,19227,1,2456,1,0,0,0,0,0,0,0,0,0,0,0,0,17049,1,36,1,9559,1,4521,1,17085,1,9559,1,0,1
441,8620300,4521,9559,28.990154,,0,11,9,108,35653,933,2416,8584647,18,176,30,1,23247,1,100,1,1830733,1,2914442,1,428572,1,112997,1,3262065,1,12461,1,274824,1,7097,4,516307,4,66673,4,799783,4,1571577,8,2360172,108,8772,24,3128,1,19297,1,2446,1,0,0,0,0,0,0,0,0,0,0,0,0,17052,1,36,1,9559,1,4521,1,17088,1,9559,1,0,1
442,8684100,4522,9559,28.990156,,0,11,9,108,37320,902,2367,8646780,18,176,50,1,23137,1,40,1,1863423,1,2952756,1,428542,1,116315,1,3249916,1,12601,1,276338,1,6767,4,515726,4,65822,4,791011,4,1568108,8,2348061,108,8691,24,3098,1,19688,1,2456,1,0,0,0,0,0,0,0,0,0,0,0,0,17054,1,36,1,9559,1,4522,1,17090,1,9559,1,0,1
443,8758000,4523,9559,28.990156,,0,11,9,108,58501,1052,4442,8699499,18,176,50,1,23187,1,50,1,1855644,1,2936516,1,428512,1,114611,1,3321100,1,19829,1,268870,1,6827,4,514884,4,65912,4,792134,4,1640907,8,2419448,108,9152,24,7047,1,20841,1,2626,1,0,0,0,0,0,0,0,0,0,0,0,0,17056,1,36,1,9559,1,4523,1,17092,1,9559,1,0,1
444,8716900,4524,9559,28.990156,,0,11,9,108,32307,963,2527,8684593,18,176,70,1,23939,1,20,1,1890519,1,2917219,1,428572,1,112306,1,3299427,1,12521,1,274423,1,7097,4,521199,4,66784,4,810459,4,1592488,8,2391508,108,8912,24,3198,1,20330,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17049,1,36,1,9559,1,4524,1,17085,1,9559,1,0,1
445,8707600,4523,9559,28.990156,,0,11,9,108,33403,952,2908,8674197,18,176,10,1,23247,1,60,1,1837279,1,2909520,1,428622,1,114972,1,3347655,1,12831,1,280889,1,7127,4,523966,4,67395,4,838458,4,1601691,8,2428288,108,8952,24,3228,1,21372,1,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,17046,1,36,1,9559,1,4523,1,17082,1,9559,1,0,1
446,8656000,4522,9559,28.990156,,0,11,9,108,33470,872,2547,8622530,18,176,50,1,23909,1,40,1,1853378,1,2949619,1,428482,1,110862,1,3243630,1,12561,1,267837,1,6967,4,512778,4,65882,4,792144,4,1571697,8,2352463,108,8832,24,3098,1,19869,1,2486,1,0,0,0,0,0,0,0,0,0,0,0,0,17048,1,36,1,9559,1,4522,1,17084,1,9559,1,0,1
