step,wall_ns,manifolds,pairs,top_y,awake,void,colors,wide_colors,waves,g_ns,u_ns,r_ns,sys_sum_ns,disp_lane,worker_lane_max,sys_physics_integrate_ns,sys_physics_integrate_n,sys_physics_gather_ns,sys_physics_gather_n,sys_select_broadphase_ns,sys_select_broadphase_n,sys_physics_broadphase_ns,sys_physics_broadphase_n,sys_physics_narrowphase_ns,sys_physics_narrowphase_n,sys_parity_canary_ns,sys_parity_canary_n,sys_physics_build_graph_ns,sys_physics_build_graph_n,sys_physics_solve_colored_ns,sys_physics_solve_colored_n,sys_physics_apply_ns,sys_physics_apply_n,phys_solve_build_ns,phys_solve_build_n,phys_gravity_ns,phys_gravity_n,phys_warm_apply_ns,phys_warm_apply_n,phys_integrate_ns,phys_integrate_n,phys_pass_biased_ns,phys_pass_biased_n,phys_pass_relax_ns,phys_pass_relax_n,phys_color_wide_ns,phys_color_wide_n,phys_color_narrow_ns,phys_color_narrow_n,phys_restitution_ns,phys_restitution_n,phys_store_ns,phys_store_n,phys_write_back_ns,phys_write_back_n,phys_sleep_begin_ns,phys_sleep_begin_n,phys_sleep_freeze_ns,phys_sleep_freeze_n,phys_sleep_end_ns,phys_sleep_end_n,phys_np_dispatch_ns,phys_np_dispatch_n,phys_np_compact_ns,phys_np_compact_n,phys_np_axis_commit_ns,phys_np_axis_commit_n,phys_slots_wide,phys_slots_wide_n,phys_slots_narrow,phys_slots_narrow_n,phys_np_pairs,phys_np_pairs_n,phys_np_manifolds,phys_np_manifolds_n,phys_np_points,phys_np_points_n,phys_bp_pairs,phys_bp_pairs_n,phys_np_chunks,phys_np_chunks_n
233,10755600,4527,9559,28.990175,,0,11,9,108,48269,1152,3998,10707331,18,176,140,1,23125,1,70,1,1911205,1,2953357,1,543445,1,112761,1,5152797,1,10430,1,799196,1,7304,4,609154,4,63154,4,1209911,4,2308153,8,3495770,108,18296,24,5611,1,146317,1,2846,1,0,0,0,0,0,0,0,0,0,0,0,0,16992,1,44,1,9559,1,4527,1,17036,1,9559,1,0,1
234,10630400,4523,9559,28.990168,,0,11,9,108,39336,1152,4649,10591064,18,176,120,1,22925,1,40,1,1828723,1,2930182,1,543295,1,116148,1,5139221,1,10410,1,808023,1,7274,4,607921,4,63244,4,1196835,4,2292472,8,3466583,108,18075,24,5601,1,154182,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,16988,1,44,1,9559,1,4523,1,17032,1,9559,1,0,1
235,10667100,4525,9559,28.99017,,0,11,9,108,34846,1002,3948,10632254,18,176,110,1,22845,1,40,1,1855907,1,2983276,1,543204,1,110797,1,5105534,1,10541,1,807633,1,7184,4,603212,4,62643,4,1160284,4,2307542,8,3445802,108,18075,24,5601,1,147890,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,16992,1,44,1,9559,1,4525,1,17036,1,9559,1,0,1
236,10840600,4525,9559,28.990175,,0,11,9,108,127718,2896,4369,10712882,18,176,10,1,22765,1,50,1,1833713,1,2909742,1,543365,1,130396,1,5259556,1,13286,1,881357,1,18626,4,621808,4,63274,4,1181936,4,2322942,8,3481753,108,18757,24,5932,1,158250,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,16990,1,44,1,9559,1,4525,1,17034,1,9559,1,0,1
237,11254500,4526,9559,28.990175,,0,11,9,108,366725,1162,3657,10887775,18,176,160,1,37233,1,90,1,1973417,1,3116046,1,543305,1,113212,1,5092379,1,11933,1,790830,1,7264,4,606819,4,62963,4,1162207,4,2282913,8,3423398,108,18065,24,5601,1,169963,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,16991,1,48,1,9559,1,4526,1,17039,1,9559,1,0,1
238,10733400,4525,9559,28.990175,,0,11,9,108,53402,1162,3657,10679998,18,176,140,1,23506,1,60,1,1894833,1,3002854,1,543425,1,111949,1,5091066,1,12164,1,794727,1,7314,4,604595,4,62703,4,1155975,4,2285418,8,3419631,108,18105,24,5791,1,170765,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,16997,1,44,1,9559,1,4525,1,17041,1,9559,1,0,1
239,10733100,4524,9559,28.990175,,0,11,9,108,66609,1934,3738,10666491,18,176,281,1,25209,1,70,1,1906145,1,2925503,1,543335,1,113052,1,5139742,1,13156,1,796350,1,7284,4,625626,4,63605,4,1193028,4,2297412,8,3468416,108,18286,24,5631,1,146347,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,16995,1,44,1,9559,1,4524,1,17039,1,9559,1,0,1
240,11431600,4524,9559,28.990175,,0,11,9,108,315297,1212,3787,11116303,18,176,120,1,33967,1,130,1,2136917,1,3099664,1,543425,1,126398,1,5160372,1,15310,1,820959,1,7415,4,615937,4,63304,4,1168730,4,2321068,8,3467675,108,18336,24,5741,1,153411,1,2595,1,0,0,0,0,0,0,0,0,0,0,0,0,17006,1,44,1,9559,1,4524,1,17050,1,9559,1,0,1
241,11063900,4521,9559,28.990175,,0,11,9,108,192186,1302,3978,10871714,18,176,140,1,27855,1,130,1,2063363,1,2945191,1,543395,1,128041,1,5148809,1,14789,1,835928,1,7435,4,605777,4,62663,4,1160554,4,2280519,8,3418920,108,18176,24,5601,1,186465,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,16992,1,44,1,9559,1,4521,1,17036,1,9559,1,0,1
242,11733800,4520,9559,28.990175,,0,11,9,108,596286,2315,3567,11137514,18,176,220,1,23466,1,70,1,1908510,1,3131106,1,543445,1,143080,1,5371947,1,15671,1,1011342,1,7635,4,645946,4,63104,4,1181866,4,2281350,8,3441614,108,18035,24,5621,1,170224,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,17003,1,44,1,9559,1,4520,1,17047,1,9559,1,0,1
243,11947100,4520,9559,28.990175,,0,11,9,108,583012,1413,4769,11364088,18,176,301,1,36421,1,160,1,2083413,1,3112419,1,543425,1,131127,1,5440932,1,15891,1,994158,1,7635,4,649332,4,63003,4,1229028,4,2337260,8,3541750,108,19769,24,5741,1,150745,1,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,17000,1,44,1,9559,1,4520,1,17044,1,9559,1,0,1
244,11113100,4521,9559,28.990171,,0,11,9,108,125580,1242,3737,10987520,18,176,220,1,32353,1,80,1,2085637,1,3136155,1,543265,1,113522,1,5062931,1,13356,1,789227,1,7204,4,600918,4,62573,4,1154592,4,2264628,8,3397407,108,18075,24,5601,1,174482,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,17000,1,44,1,9559,1,4521,1,17044,1,9559,1,0,1
245,11223500,4520,9559,28.990164,,0,11,9,108,147145,1272,3807,11076355,18,176,391,1,30500,1,90,1,2085216,1,3161144,1,543234,1,112060,1,5126185,1,17534,1,809727,1,7264,4,602481,4,62853,4,1159332,4,2308303,8,3445622,108,18206,24,5681,1,166436,1,2836,1,0,0,0,0,0,0,0,0,0,0,0,0,16998,1,44,1,9559,1,4520,1,17042,1,9559,1,0,1
246,11264900,4521,9559,28.990164,,0,11,9,108,139660,1303,6112,11125240,18,176,301,1,35800,1,50,1,2059235,1,3102560,1,543305,1,111979,1,5250909,1,21101,1,789687,1,7485,4,605286,4,86179,4,1238617,4,2343953,8,3557000,108,19458,24,5801,1,170063,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,16997,1,44,1,9559,1,4521,1,17041,1,9559,1,0,1
247,10769900,4521,9559,28.990164,,0,11,9,108,113518,1222,3758,10656382,18,176,200,1,41191,1,130,1,1892809,1,2932657,1,543335,1,110396,1,5118069,1,17594,1,832842,1,7324,4,607470,4,62873,4,1160995,4,2282202,8,3421364,108,18075,24,5611,1,154984,1,2545,1,0,0,0,0,0,0,0,0,0,0,0,0,16999,1,44,1,9559,1,4521,1,17043,1,9559,1,0,1
248,11692000,4520,9559,28.990164,,0,11,9,108,651566,1343,3817,11040434,18,176,150,1,37023,1,70,1,2079425,1,2917547,1,543445,1,129844,1,5322309,1,10621,1,989058,1,7695,4,648811,4,62743,4,1161426,4,2288544,8,3428097,108,18055,24,5581,1,154593,1,2515,1,0,0,0,0,0,0,0,0,0,0,0,0,17001,1,44,1,9559,1,4520,1,17045,1,9559,1,0,1
249,10827100,4522,9559,28.990164,,0,11,9,108,58679,1272,3948,10768421,18,176,291,1,23296,1,70,1,1898711,1,2955071,1,543335,1,114995,1,5221662,1,10992,1,813735,1,7415,4,634453,4,63565,4,1195533,4,2311429,8,3484799,108,18216,24,6182,1,185493,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,17000,1,44,1,9559,1,4522,1,17044,1,9559,1,0,1
250,10786300,4521,9559,28.990164,,0,11,9,108,79780,1363,4359,10706520,18,176,541,1,25119,1,70,1,1907608,1,2932266,1,543335,1,112260,1,5171454,1,13867,1,794377,1,7294,4,613121,4,63534,4,1187096,4,2309566,8,3473226,108,19077,24,5781,1,186596,1,2725,1,0,0,0,0,0,0,0,0,0,0,0,0,16995,1,44,1,9559,1,4521,1,17039,1,9559,1,0,1
251,10934100,4522,9559,28.990164,,0,11,9,108,45113,1633,4038,10888987,18,176,120,1,31341,1,60,1,2181735,1,2922857,1,543405,1,112751,1,5085726,1,10992,1,809506,1,7304,4,601018,4,63214,4,1153210,4,2287402,8,3423829,108,12745,24,5791,1,153972,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,17008,1,36,1,9559,1,4522,1,17044,1,9559,1,0,1
252,10746400,4523,9559,28.990164,,0,11,9,108,50992,1252,3858,10695408,18,176,291,1,25039,1,60,1,1901145,1,2926705,1,543345,1,112080,1,5176203,1,10541,1,876788,1,7354,4,609554,4,62883,4,1161636,4,2278605,8,3423599,108,12785,24,6242,1,169412,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,17010,1,36,1,9559,1,4523,1,17046,1,9559,1,0,1
253,10734300,4523,9559,28.99017,,0,11,9,108,54332,1283,3637,10679968,18,176,140,1,23135,1,70,1,1903229,1,2973617,1,543385,1,112200,1,5113530,1,10661,1,797543,1,7425,4,608903,4,62883,4,1160704,4,2304987,8,3449179,108,12875,24,5771,1,161466,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,17014,1,36,1,9559,1,4523,1,17050,1,9559,1,0,1
254,10625300,4523,9559,28.99017,,0,11,9,108,49707,1653,3757,10575593,18,176,50,1,22935,1,60,1,1883300,1,2907698,1,543255,1,118372,1,5089182,1,10741,1,824586,1,7234,4,604795,4,62583,4,1154162,4,2263235,8,3400994,108,12645,24,5641,1,162839,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,17017,1,36,1,9559,1,4523,1,17053,1,9559,1,0,1
255,11077500,4521,9559,28.99017,,0,11,9,108,462039,1032,3838,10615461,18,176,40,1,22905,1,30,1,1838954,1,2947796,1,543295,1,110907,1,5135092,1,16442,1,793425,1,7625,4,604134,4,63534,4,1162067,4,2341789,8,3487363,108,12655,24,5952,1,152950,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,36,1,9559,1,4521,1,17048,1,9559,1,0,1
256,11764800,4519,9559,28.99017,,0,11,9,108,812939,1262,3678,10951861,18,176,100,1,32614,1,291,1,1856959,1,3095846,1,543214,1,118572,1,5290637,1,13627,1,958819,1,7294,4,601419,4,62492,4,1145735,4,2311249,8,3440562,108,12745,24,8066,1,190914,1,3387,1,0,0,0,0,0,0,0,0,0,0,0,0,17011,1,36,1,9559,1,4519,1,17047,1,9559,1,0,1
257,11964800,4519,9559,28.990171,,0,11,9,108,1120570,1353,3728,10844230,18,176,40,1,31742,1,40,1,1874032,1,3114723,1,543315,1,120556,1,5143880,1,15901,1,876107,1,7314,4,605557,4,62583,4,1147799,4,2266511,8,3398018,108,12565,24,7435,1,166747,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,36,1,9559,1,4519,1,17052,1,9559,1,0,1
258,11046900,4520,9559,28.990177,,0,11,9,108,60712,1182,4259,10986188,18,176,80,1,32173,1,130,1,2182116,1,2957095,1,543425,1,111458,1,5138669,1,21041,1,791180,1,7374,4,608532,4,63194,4,1164682,4,2336498,8,3478576,108,18346,24,5751,1,157609,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,17012,1,40,1,9559,1,4520,1,17052,1,9559,1,0,1
259,10765900,4520,9559,28.990177,,0,11,9,108,47727,1283,4199,10718173,18,176,210,1,25270,1,60,1,1899262,1,2952065,1,543385,1,113031,1,5174129,1,10761,1,799246,1,7505,4,609925,4,63314,4,1174381,4,2355506,8,3507473,108,18216,24,5741,1,154553,1,2675,1,0,0,0,0,0,0,0,0,0,0,0,0,17008,1,40,1,9559,1,4520,1,17048,1,9559,1,0,1
260,10656200,4520,9559,28.990177,,0,11,9,108,46620,1272,4068,10609580,18,176,160,1,25660,1,60,1,1898190,1,2929220,1,543405,1,113342,1,5089142,1,10400,1,792794,1,7334,4,614414,4,62823,4,1171255,4,2281360,8,3430582,108,17965,24,5611,1,149773,1,2505,1,0,0,0,0,0,0,0,0,0,0,0,0,17005,1,40,1,9559,1,4520,1,17045,1,9559,1,0,1
261,10726600,4519,9559,28.99018,,0,11,9,108,55279,1232,3698,10671321,18,176,150,1,23145,1,60,1,1907999,1,3003135,1,543315,1,111378,1,5071007,1,11132,1,800479,1,7274,4,603232,4,62543,4,1153190,4,2265379,8,3397106,108,17765,24,5591,1,169322,1,2765,1,0,0,0,0,0,0,0,0,0,0,0,0,17010,1,40,1,9559,1,4519,1,17050,1,9559,1,0,1
262,10740800,4518,9559,28.990187,,0,11,9,108,51624,1262,4108,10689176,18,176,150,1,25610,1,70,1,1900284,1,2922116,1,543355,1,111889,1,5175121,1,10581,1,793515,1,7475,4,614935,4,64316,4,1207977,4,2326178,8,3511842,108,18206,24,5621,1,151387,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,17003,1,40,1,9559,1,4518,1,17043,1,9559,1,0,1
263,10708800,4518,9559,28.990187,,0,11,9,108,48120,1142,3577,10660680,18,176,140,1,23115,1,70,1,1899202,1,2978266,1,543355,1,111699,1,5094122,1,10711,1,795729,1,7354,4,604384,4,62863,4,1154763,4,2293294,8,3426364,108,18115,24,5751,1,166266,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,17005,1,40,1,9559,1,4518,1,17045,1,9559,1,0,1
264,11058600,4518,9559,28.990187,,0,11,9,108,209541,1373,3928,10849059,18,176,70,1,23616,1,120,1,1886737,1,2968527,1,543445,1,151838,1,5259085,1,15621,1,1004959,1,7254,4,600988,4,62232,4,1148971,4,2262183,8,3389542,108,17684,24,5591,1,163090,1,2445,1,0,0,0,0,0,0,0,0,0,0,0,0,17010,1,40,1,9559,1,4518,1,17050,1,9559,1,0,1
265,11138400,4518,9559,28.990187,,0,11,9,108,193613,2505,4058,10944787,18,176,661,1,23366,1,70,1,1903981,1,3119042,1,543395,1,148471,1,5194479,1,11322,1,844034,1,7364,4,610927,4,63434,4,1194060,4,2319936,8,3491812,108,18126,24,5621,1,144022,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,17011,1,40,1,9559,1,4518,1,17051,1,9559,1,0,1
266,10644900,4518,9559,28.990187,,0,11,9,108,49899,1242,3697,10595001,18,176,150,1,23195,1,60,1,1891987,1,2923629,1,543345,1,116669,1,5085636,1,10330,1,812192,1,7334,4,608743,4,62502,4,1156616,4,2266662,8,3401686,108,17895,24,5601,1,162278,1,2465,1,0,0,0,0,0,0,0,0,0,0,0,0,17004,1,40,1,9559,1,4518,1,17044,1,9559,1,0,1
267,10855800,4518,9559,28.990187,,0,11,9,108,49915,1272,3858,10805885,18,176,140,1,23105,1,70,1,1909221,1,3003095,1,543295,1,111869,1,5203617,1,11472,1,831349,1,7405,4,607831,4,63204,4,1171225,4,2355015,8,3504257,108,18126,24,5761,1,157889,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,17009,1,40,1,9559,1,4518,1,17049,1,9559,1,0,1
268,10890700,4518,9559,28.990187,,0,11,9,108,50097,1313,3617,10840603,18,176,551,1,25350,1,70,1,1917878,1,3052141,1,543365,1,112991,1,5177195,1,11062,1,798425,1,7344,4,653841,4,62863,4,1184461,4,2288555,8,3451263,108,18136,24,5691,1,172127,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,17011,1,40,1,9559,1,4518,1,17051,1,9559,1,0,1
269,10644200,4518,9559,28.990187,,0,11,9,108,36293,1202,3707,10607907,18,176,100,1,23406,1,30,1,1872800,1,2934961,1,543365,1,112220,1,5110584,1,10440,1,800178,1,7174,4,605827,4,62593,4,1154232,4,2297121,8,3429630,108,18015,24,5641,1,174041,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,17009,1,40,1,9559,1,4518,1,17049,1,9559,1,0,1
270,11384600,4518,9559,28.990187,,0,11,9,108,522535,1382,3758,10862065,18,176,40,1,23145,1,40,1,1837781,1,2961203,1,543184,1,135926,1,5339323,1,21422,1,960462,1,6914,4,608803,4,63334,4,1188078,4,2311189,8,3477214,108,18296,24,6362,1,190273,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,17008,1,40,1,9559,1,4518,1,17048,1,9559,1,0,1
271,11167400,4518,9559,28.990187,,0,11,9,108,122948,1172,4459,11044452,18,176,200,1,35119,1,40,1,2081729,1,3110555,1,543265,1,115426,1,5140573,1,17544,1,811079,1,7274,4,611438,4,63114,4,1201965,4,2287713,8,3467124,108,18095,24,5571,1,148711,1,2535,1,0,0,0,0,0,0,0,0,0,0,0,0,17007,1,40,1,9559,1,4518,1,17047,1,9559,1,0,1
272,10992100,4518,9559,28.990187,,0,11,9,108,85638,1192,3768,10906462,18,176,160,1,33916,1,40,1,2047051,1,3082350,1,543245,1,110577,1,5077970,1,11152,1,788716,1,7314,4,607831,4,62903,4,1158360,4,2294727,8,3431323,108,17995,24,5601,1,148691,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,17004,1,40,1,9559,1,4518,1,17044,1,9559,1,0,1
273,10852200,4518,9559,28.990187,,0,11,9,108,58610,1242,3797,10793590,18,176,140,1,23386,1,70,1,1900705,1,3048774,1,543385,1,114154,1,5151665,1,11312,1,858402,1,7364,4,600897,4,62202,4,1156546,4,2267283,8,3402187,108,17845,24,5992,1,189211,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,17011,1,40,1,9559,1,4518,1,17051,1,9559,1,0,1
274,10812600,4518,9559,28.990187,,0,11,9,108,119877,1643,3807,10692723,18,176,321,1,23676,1,60,1,1906135,1,2938889,1,543255,1,114334,1,5150563,1,15490,1,792373,1,7364,4,620666,4,66029,4,1208348,4,2290849,8,3477284,108,18105,24,5621,1,155034,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,17013,1,40,1,9559,1,4518,1,17053,1,9559,1,0,1
275,11134400,4518,9559,28.990187,,0,11,9,108,303116,1333,3948,10831284,18,176,421,1,30870,1,130,1,2119112,1,2947616,1,543365,1,110827,1,5067991,1,10951,1,792112,1,7304,4,602370,4,62492,4,1152478,4,2276952,8,3407557,108,17925,24,5751,1,164562,1,2635,1,0,0,0,0,0,0,0,0,0,0,0,0,17017,1,40,1,9559,1,4518,1,17057,1,9559,1,0,1
276,10930400,4519,9559,28.990183,,0,11,9,108,61221,1212,3848,10869179,18,176,170,1,30380,1,70,1,2139963,1,2905183,1,543385,1,112210,1,5126806,1,11012,1,822161,1,7455,4,610506,4,62993,4,1165414,4,2282242,8,3425873,108,17935,24,5611,1,166757,1,2455,1,0,0,0,0,0,0,0,0,0,0,0,0,17013,1,40,1,9559,1,4519,1,17053,1,9559,1,0,1
277,10951600,4518,9559,28.990183,,0,11,9,108,55228,1292,4400,10896372,18,176,130,1,23256,1,60,1,1903360,1,3037332,1,543365,1,120717,1,5257262,1,10891,1,827872,1,7445,4,616799,4,63805,4,1251011,4,2322792,8,3551108,108,18296,24,5641,1,158040,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,17010,1,40,1,9559,1,4518,1,17050,1,9559,1,0,1
278,10773000,4518,9559,28.990183,,0,11,9,108,50058,1272,3737,10722942,18,176,401,1,23236,1,70,1,1906105,1,3002283,1,543365,1,115917,1,5121175,1,10390,1,812572,1,7214,4,603623,4,62563,4,1161115,4,2267744,8,3407156,108,17965,24,5611,1,196806,1,2655,1,0,0,0,0,0,0,0,0,0,0,0,0,17008,1,40,1,9559,1,4518,1,17048,1,9559,1,0,1
279,10684400,4519,9559,28.990183,,0,11,9,108,58037,1242,3768,10626363,18,176,130,1,23456,1,60,1,1915023,1,2908299,1,543405,1,119735,1,5105003,1,11252,1,804396,1,7024,4,607571,4,63134,4,1163049,4,2302703,8,3444079,108,17905,24,5621,1,147790,1,2475,1,0,0,0,0,0,0,0,0,0,0,0,0,17019,1,40,1,9559,1,4519,1,17059,1,9559,1,0,1
280,11874600,4518,9559,28.990183,,0,11,9,108,958950,1272,3767,10915650,18,176,70,1,25770,1,130,1,1899592,1,3138841,1,543365,1,118833,1,5172556,1,16492,1,856619,1,7004,4,609314,4,63424,4,1153520,4,2298734,8,3430492,108,17995,24,5851,1,174241,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,17022,1,40,1,9559,1,4518,1,17062,1,9559,1,0,1
281,10785600,4520,9559,28.990183,,0,11,9,108,59642,1423,3737,10725958,18,176,200,1,32514,1,140,1,2079014,1,2862990,1,543415,1,109815,1,5083802,1,14068,1,794978,1,10791,4,615747,4,62853,4,1163390,4,2271892,8,3413629,108,17915,24,5621,1,154583,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,17023,1,40,1,9559,1,4520,1,17063,1,9559,1,0,1
282,11653600,4520,9559,28.990185,,0,11,9,108,565212,2415,3537,11088388,18,176,150,1,32684,1,70,1,1912628,1,3115345,1,543395,1,133542,1,5340124,1,10450,1,985952,1,6763,4,614795,4,63775,4,1192517,4,2312041,8,3483005,108,18015,24,6182,1,153240,1,2445,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,40,1,9559,1,4520,1,17056,1,9559,1,0,1
283,10948000,4518,9559,28.990185,,0,11,9,108,115253,1393,3688,10832747,18,176,220,1,23506,1,60,1,1892098,1,2951764,1,543275,1,153551,1,5249998,1,18276,1,984038,1,7294,4,606569,4,62813,4,1153420,4,2261962,8,3393860,108,17835,24,5581,1,164362,1,2565,1,0,0,0,0,0,0,0,0,0,0,0,0,17020,1,40,1,9559,1,4518,1,17060,1,9559,1,0,1
284,11541100,4518,9559,28.990185,,0,11,9,108,466419,1393,3838,11074681,18,176,321,1,35590,1,160,1,2106518,1,2880675,1,543355,1,144313,1,5347950,1,15801,1,952496,1,7725,4,651437,4,62963,4,1205933,4,2304105,8,3488035,108,18166,24,5771,1,153551,1,2575,1,0,0,0,0,0,0,0,0,0,0,0,0,17018,1,40,1,9559,1,4518,1,17058,1,9559,1,0,1
285,11178900,4519,9559,28.990185,,0,11,9,108,215797,2194,3737,10963103,18,176,220,1,23586,1,80,1,1899743,1,3120805,1,543405,1,143842,1,5216031,1,15390,1,812342,1,16292,4,617941,4,63124,4,1164792,4,2345015,8,3485410,108,20660,24,5761,1,186045,1,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,17019,1,40,1,9559,1,4519,1,17059,1,9559,1,0,1
286,11114700,4520,9559,28.990185,,0,11,9,108,114054,1693,3858,11000646,18,176,220,1,28837,1,70,1,1905434,1,3175392,1,543315,1,115166,1,5218716,1,13496,1,863592,1,7545,4,611679,4,63655,4,1168049,4,2311219,8,3457355,108,18055,24,5601,1,183189,1,2495,1,0,0,0,0,0,0,0,0,0,0,0,0,17022,1,40,1,9559,1,4520,1,17062,1,9559,1,0,1
287,11510900,4519,9559,28.990185,,0,11,9,108,110060,1272,4619,11400840,18,176,170,1,30179,1,70,1,2086859,1,3261471,1,543305,1,110637,1,5356647,1,11503,1,793224,1,7725,4,613963,4,64266,4,1248847,4,2385695,8,3611707,108,18216,24,6413,1,232405,1,2836,1,0,0,0,0,0,0,0,0,0,0,0,0,17028,1,40,1,9559,1,4519,1,17068,1,9559,1,0,1
288,11363300,4520,9559,28.990185,,0,11,9,108,42657,1323,4128,11320643,18,176,391,1,24488,1,170,1,1924261,1,3251602,1,543335,1,118683,1,5445881,1,11833,1,864354,1,9128,4,635996,4,63945,4,1223167,4,2396336,8,3595516,108,19859,24,5912,1,243026,1,2695,1,0,0,0,0,0,0,0,0,0,0,0,0,17031,1,40,1,9559,1,4520,1,17071,1,9559,1,0,1
289,11145700,4518,9559,28.990185,,0,11,9,108,41321,1132,4098,11104379,18,176,311,1,24117,1,70,1,1916526,1,3136336,1,543475,1,116498,1,5355995,1,11052,1,874183,1,7916,4,628512,4,63975,4,1189421,4,2396105,8,3561569,108,19859,24,5761,1,186235,1,2755,1,0,0,0,0,0,0,0,0,0,0,0,0,17017,1,40,1,9559,1,4518,1,17057,1,9559,1,0,1
290,11130100,4517,9559,28.99019,,0,11,9,108,39748,1182,4128,11090352,18,176,20,1,24127,1,50,1,1927236,1,3053133,1,543285,1,121238,1,5409731,1,11533,1,851619,1,7926,4,629063,4,63915,4,1210091,4,2446284,8,3633941,108,18306,24,5801,1,191114,1,2735,1,0,0,0,0,0,0,0,0,0,0,0,0,17015,1,40,1,9559,1,4517,1,17055,1,9559,1,0,1
291,11096500,4517,9559,28.99019,,0,11,9,108,37780,1162,4449,11058720,18,176,140,1,24047,1,40,1,1912658,1,3086077,1,543305,1,119073,1,5361536,1,11843,1,851338,1,7575,4,629744,4,64106,4,1206554,4,2398350,8,3582079,108,18376,24,5861,1,193790,1,3056,1,0,0,0,0,0,0,0,0,0,0,0,0,17016,1,40,1,9559,1,4517,1,17056,1,9559,1,0,1
292,11235100,4519,9559,28.99019,,0,11,9,108,37077,1373,4218,11198023,18,176,621,1,24578,1,70,1,1937988,1,3095065,1,543415,1,120496,1,5464678,1,11112,1,847461,1,7575,4,639553,4,70939,4,1216714,4,2415012,8,3607559,108,19949,24,5801,1,257665,1,2585,1,0,0,0,0,0,0,0,0,0,0,0,0,17022,1,40,1,9559,1,4519,1,17062,1,9559,1,0,1
293,11330500,4517,9559,28.990187,,0,11,9,108,43382,1122,4459,11287118,18,176,30,1,24578,1,30,1,1913229,1,3089785,1,543275,1,123041,1,5581267,1,11883,1,1050799,1,7665,4,635886,4,67893,4,1203308,4,2411465,8,3591929,108,18386,24,6282,1,194181,1,2665,1,0,0,0,0,0,0,0,0,0,0,0,0,17011,1,40,1,9559,1,4517,1,17051,1,9559,1,0,1
294,12560000,4517,9559,28.990185,,0,11,9,108,48413,1804,4389,12511587,18,176,110,1,25520,1,30,1,1930763,1,3138971,1,543595,1,169021,1,6690320,1,13256,1,1750059,1,8637,4,657438,4,66901,4,1264828,4,2418750,8,3660543,108,18647,24,7114,1,510280,1,4509,1,0,0,0,0,0,0,0,0,0,0,0,0,17014,1,40,1,9559,1,4517,1,17054,1,9559,1,0,1
295,11774700,4516,9559,28.990192,,0,11,9,108,40977,1142,4339,11733723,18,176,80,1,26061,1,511,1,1936595,1,3161495,1,543415,1,125245,1,5928317,1,12004,1,1212586,1,7986,4,641277,4,66200,4,1199581,4,2427336,8,3604162,108,18416,24,6723,1,362570,1,2916,1,0,0,0,0,0,0,0,0,0,0,0,0,17017,1,40,1,9559,1,4516,1,17057,1,9559,1,0,1
296,11515200,4516,9559,28.990198,,0,11,9,108,44322,1162,4218,11470878,18,176,882,1,24969,1,120,1,1938158,1,3146937,1,544136,1,124534,1,5679660,1,11483,1,1019077,1,7895,4,645274,4,70518,4,1220211,4,2406926,8,3604373,108,18546,24,8988,1,296812,1,2795,1,0,0,0,0,0,0,0,0,0,0,0,0,17015,1,40,1,9559,1,4516,1,17055,1,9559,1,0,1
